route_id,mode,operator,departure_time,hour,weekday,stops_count,distance_km_est,scheduled_travel_time_min,observed_travel_time_min,passenger_count,frequency_min,trips_per_day_est,source
R0219,sitp_complementaria,Operador A,2025-10-01T16:58:00,16,2,9,6.45,25,32.17,10,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T17:03:00,17,2,9,6.45,25,38.19,17,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T17:08:00,17,2,9,6.45,25,35.11,14,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T17:13:00,17,2,9,6.45,25,35.36,26,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T17:18:00,17,2,9,6.45,25,33.26,18,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T17:23:00,17,2,9,6.45,25,33.39,17,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T17:28:00,17,2,9,6.45,25,32.38,14,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T17:33:00,17,2,9,6.45,25,27.38,16,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T17:38:00,17,2,9,6.45,25,33.12,20,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T17:43:00,17,2,9,6.45,25,30.68,20,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T17:48:00,17,2,9,6.45,25,34.64,23,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T17:53:00,17,2,9,6.45,25,35.52,15,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T17:58:00,17,2,9,6.45,25,27.88,19,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T18:03:00,18,2,9,6.45,25,39.52,23,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T18:08:00,18,2,9,6.45,25,35.14,23,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T18:13:00,18,2,9,6.45,25,30.12,29,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T18:18:00,18,2,9,6.45,25,26.08,16,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T18:23:00,18,2,9,6.45,25,31.06,17,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T18:28:00,18,2,9,6.45,25,25.86,23,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T18:33:00,18,2,9,6.45,25,23.3,8,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T18:38:00,18,2,9,6.45,25,34.01,24,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T18:43:00,18,2,9,6.45,25,27.73,19,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T18:48:00,18,2,9,6.45,25,28.15,15,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T18:53:00,18,2,9,6.45,25,33.36,16,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T18:58:00,18,2,9,6.45,25,30.44,19,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T19:03:00,19,2,9,6.45,25,30.44,22,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T19:08:00,19,2,9,6.45,25,29.5,21,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T19:13:00,19,2,9,6.45,25,28.57,25,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T19:18:00,19,2,9,6.45,25,25.83,17,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T19:23:00,19,2,9,6.45,25,32.69,18,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T19:28:00,19,2,9,6.45,25,27.69,12,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T19:33:00,19,2,9,6.45,25,29.73,18,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T19:38:00,19,2,9,6.45,25,26.86,23,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T19:43:00,19,2,9,6.45,25,30.42,18,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T19:48:00,19,2,9,6.45,25,25.77,18,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T19:53:00,19,2,9,6.45,25,36.33,21,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T19:58:00,19,2,9,6.45,25,30.32,20,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T20:03:00,20,2,9,6.45,25,24.49,12,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T20:08:00,20,2,9,6.45,25,22.72,19,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T20:13:00,20,2,9,6.45,25,27.31,20,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T20:18:00,20,2,9,6.45,25,23.68,15,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T20:23:00,20,2,9,6.45,25,23.32,15,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T20:28:00,20,2,9,6.45,25,25.35,14,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T20:33:00,20,2,9,6.45,25,27.33,22,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T20:38:00,20,2,9,6.45,25,24.06,13,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T20:43:00,20,2,9,6.45,25,24.16,16,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T20:48:00,20,2,9,6.45,25,26.68,16,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T20:53:00,20,2,9,6.45,25,24.16,21,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T20:58:00,20,2,9,6.45,25,23.67,14,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T21:03:00,21,2,9,6.45,25,29.09,17,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T21:08:00,21,2,9,6.45,25,26.48,10,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T21:13:00,21,2,9,6.45,25,23.28,16,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T21:18:00,21,2,9,6.45,25,24.58,10,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T21:23:00,21,2,9,6.45,25,30.09,26,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T21:28:00,21,2,9,6.45,25,24.55,16,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T21:33:00,21,2,9,6.45,25,23.8,22,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T21:38:00,21,2,9,6.45,25,22.82,17,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T21:43:00,21,2,9,6.45,25,22.24,15,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T21:48:00,21,2,9,6.45,25,26.66,20,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T21:53:00,21,2,9,6.45,25,25.77,16,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T21:58:00,21,2,9,6.45,25,24.36,9,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T22:03:00,22,2,9,6.45,25,23.41,14,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T22:08:00,22,2,9,6.45,25,25.75,20,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T22:13:00,22,2,9,6.45,25,23.76,22,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T22:18:00,22,2,9,6.45,25,26.65,13,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T22:23:00,22,2,9,6.45,25,25.35,15,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T22:28:00,22,2,9,6.45,25,25.82,20,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T22:33:00,22,2,9,6.45,25,24.29,22,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T22:38:00,22,2,9,6.45,25,26.09,12,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T22:43:00,22,2,9,6.45,25,28.51,20,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T22:48:00,22,2,9,6.45,25,22.52,19,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T22:53:00,22,2,9,6.45,25,25.22,14,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T22:58:00,22,2,9,6.45,25,26.25,16,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T23:03:00,23,2,9,6.45,25,32.94,19,5,227,synthetic_generated_by_chatgpt
R0219,sitp_complementaria,Operador A,2025-10-01T23:08:00,23,2,9,6.45,25,26.72,18,5,227,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T06:05:00,6,2,16,12.76,62,66.07,28,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T06:17:00,6,2,16,12.76,62,70.84,21,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T06:29:00,6,2,16,12.76,62,87.35,20,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T06:41:00,6,2,16,12.76,62,87.53,26,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T06:53:00,6,2,16,12.76,62,74.04,30,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T07:05:00,7,2,16,12.76,62,83.58,19,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T07:17:00,7,2,16,12.76,62,79.49,20,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T07:29:00,7,2,16,12.76,62,82.02,18,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T07:41:00,7,2,16,12.76,62,69.13,26,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T07:53:00,7,2,16,12.76,62,87.33,23,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T08:05:00,8,2,16,12.76,62,77.42,21,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T08:17:00,8,2,16,12.76,62,72.58,29,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T08:29:00,8,2,16,12.76,62,74.13,25,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T08:41:00,8,2,16,12.76,62,75.65,35,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T08:53:00,8,2,16,12.76,62,63.49,20,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T09:05:00,9,2,16,12.76,62,62.92,25,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T09:17:00,9,2,16,12.76,62,80.06,22,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T09:29:00,9,2,16,12.76,62,84.59,27,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T09:41:00,9,2,16,12.76,62,82.89,22,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T09:53:00,9,2,16,12.76,62,77.21,23,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T10:05:00,10,2,16,12.76,62,59.99,16,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T10:17:00,10,2,16,12.76,62,66.6,32,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T10:29:00,10,2,16,12.76,62,57.1,16,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T10:41:00,10,2,16,12.76,62,65.7,22,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T10:53:00,10,2,16,12.76,62,64.2,18,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T11:05:00,11,2,16,12.76,62,69.78,21,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T11:17:00,11,2,16,12.76,62,65.58,26,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T11:29:00,11,2,16,12.76,62,63.87,23,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T11:41:00,11,2,16,12.76,62,65.11,15,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T11:53:00,11,2,16,12.76,62,60.48,23,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T12:05:00,12,2,16,12.76,62,60.8,19,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T12:17:00,12,2,16,12.76,62,66.8,18,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T12:29:00,12,2,16,12.76,62,59.23,21,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T12:41:00,12,2,16,12.76,62,67.36,19,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T12:53:00,12,2,16,12.76,62,66.75,17,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T13:05:00,13,2,16,12.76,62,61.45,17,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T13:17:00,13,2,16,12.76,62,65.75,23,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T13:29:00,13,2,16,12.76,62,73.35,23,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T13:41:00,13,2,16,12.76,62,61.97,16,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T13:53:00,13,2,16,12.76,62,64.31,33,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T14:05:00,14,2,16,12.76,62,65.19,20,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T14:17:00,14,2,16,12.76,62,59.08,28,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T14:29:00,14,2,16,12.76,62,58.18,14,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T14:41:00,14,2,16,12.76,62,66.19,18,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T14:53:00,14,2,16,12.76,62,72.32,12,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T15:05:00,15,2,16,12.76,62,67.52,27,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T15:17:00,15,2,16,12.76,62,63.3,26,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T15:29:00,15,2,16,12.76,62,53.74,29,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T15:41:00,15,2,16,12.76,62,57.22,19,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T15:53:00,15,2,16,12.76,62,64.77,22,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T16:05:00,16,2,16,12.76,62,78.01,25,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T16:17:00,16,2,16,12.76,62,71.28,25,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T16:29:00,16,2,16,12.76,62,72.07,32,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T16:41:00,16,2,16,12.76,62,66.17,27,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T16:53:00,16,2,16,12.76,62,68.47,29,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T17:05:00,17,2,16,12.76,62,94.96,22,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T17:17:00,17,2,16,12.76,62,77.25,18,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T17:29:00,17,2,16,12.76,62,71.98,28,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T17:41:00,17,2,16,12.76,62,74.16,19,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T17:53:00,17,2,16,12.76,62,79.82,17,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T18:05:00,18,2,16,12.76,62,71.31,20,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T18:17:00,18,2,16,12.76,62,112.14,20,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T18:29:00,18,2,16,12.76,62,77.94,30,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T18:41:00,18,2,16,12.76,62,89.05,25,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T18:53:00,18,2,16,12.76,62,82.73,27,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T19:05:00,19,2,16,12.76,62,69.88,29,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T19:17:00,19,2,16,12.76,62,60.24,23,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T19:29:00,19,2,16,12.76,62,70.3,27,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T19:41:00,19,2,16,12.76,62,85.97,29,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T19:53:00,19,2,16,12.76,62,88.39,26,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T20:05:00,20,2,16,12.76,62,59.18,17,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T20:17:00,20,2,16,12.76,62,63.51,17,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T20:29:00,20,2,16,12.76,62,56.79,18,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T20:41:00,20,2,16,12.76,62,63.32,24,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T20:53:00,20,2,16,12.76,62,60.55,20,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T21:05:00,21,2,16,12.76,62,62.87,14,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T21:17:00,21,2,16,12.76,62,57.48,20,12,78,synthetic_generated_by_chatgpt
R0220,transmilenio_troncal,Consorcio Zonal,2025-10-01T21:29:00,21,2,16,12.76,62,69.93,14,12,78,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T06:55:00,6,2,9,6.99,24,28.25,34,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T07:15:00,7,2,9,6.99,24,31.73,26,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T07:35:00,7,2,9,6.99,24,31.75,31,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T07:55:00,7,2,9,6.99,24,31.34,21,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T08:15:00,8,2,9,6.99,24,25.65,26,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T08:35:00,8,2,9,6.99,24,28.32,25,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T08:55:00,8,2,9,6.99,24,32.93,20,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T09:15:00,9,2,9,6.99,24,30.21,25,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T09:35:00,9,2,9,6.99,24,32.71,27,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T09:55:00,9,2,9,6.99,24,32.14,25,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T10:15:00,10,2,9,6.99,24,24.27,14,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T10:35:00,10,2,9,6.99,24,23.24,23,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T10:55:00,10,2,9,6.99,24,25.05,18,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T11:15:00,11,2,9,6.99,24,29.41,25,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T11:35:00,11,2,9,6.99,24,22.73,18,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T11:55:00,11,2,9,6.99,24,22.23,19,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T12:15:00,12,2,9,6.99,24,25.03,22,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T12:35:00,12,2,9,6.99,24,23.07,19,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T12:55:00,12,2,9,6.99,24,22.12,19,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T13:15:00,13,2,9,6.99,24,23.74,17,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T13:35:00,13,2,9,6.99,24,24.6,34,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T13:55:00,13,2,9,6.99,24,22.65,17,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T14:15:00,14,2,9,6.99,24,26.52,23,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T14:35:00,14,2,9,6.99,24,24.87,23,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T14:55:00,14,2,9,6.99,24,26.1,15,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T15:15:00,15,2,9,6.99,24,27.99,27,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T15:35:00,15,2,9,6.99,24,25.88,20,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T15:55:00,15,2,9,6.99,24,17.58,14,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T16:15:00,16,2,9,6.99,24,30.09,32,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T16:35:00,16,2,9,6.99,24,26.62,29,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T16:55:00,16,2,9,6.99,24,30.79,29,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T17:15:00,17,2,9,6.99,24,28.6,22,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T17:35:00,17,2,9,6.99,24,28.52,21,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T17:55:00,17,2,9,6.99,24,31.48,21,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T18:15:00,18,2,9,6.99,24,27.73,24,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T18:35:00,18,2,9,6.99,24,27.17,24,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T18:55:00,18,2,9,6.99,24,33.23,22,20,46,synthetic_generated_by_chatgpt
R0221,transmilenio_troncal,Transmilenio S.A.,2025-10-01T19:15:00,19,2,9,6.99,24,33.24,32,20,46,synthetic_generated_by_chatgpt
